SpeciesGroup,Species,NucleusVol,CellVol
Aves,dacnis_cayana,22.16288897352476,284.7591941091354
Aves,dendrocincla_fuliginosa,14.957122623740847,277.3513186319711
Aves,dendroica_caerulescens,19.113449704440097,234.83248005950844
Aves,dendroica_coronata,15.435910070794256,208.83466638703868
Aves,dendroica_dominica,15.984423421464818,216.26252588414008
Aves,dendroica_magnolia,15.682830526720196,226.5198258981131
Aves,dendroica_virens,15.07964473723097,226.5198258981131
Aves,dryocopus_lineatus,32.20341909439757,432.475833483371
Aves,emberiza_flaviventris,14.778051842486525,238.05732491841897
Aves,empidonax_alnorum,13.16170242221443,218.7176805429196
Aves,falco_sparverius,13.39260948225341,329.2504292692756
Aves,gallus_domesticus,21.446605848506096,337.62120289476195
Aves,garrulus_glandarius,19.30194526365572,272.1011937090465
Aves,geothlypis_trichas,11.100294042683892,216.89503320506415
Aves,geotrygon_montana,11.083538881864897,281.6924760804554
Aves,glaucis_hirsutus,25.45108928428196,304.12816001606774
Aves,heliodoxa_aurescens,13.854423602330916,255.61411546300576
Aves,hirundo_rustica,30.025248187908662,255.21460959722793
Aves,icterus_galbula,18.414968937792057,287.9717343968184
Aves,junco_hyemalis,15.234106376032514,213.24973852934824
Aves,larus_argentatus,21.41309552686815,294.22271837930094
Aves,lepidocolaptes_souleyetii,21.237166338267016,255.44918184869388
Aves,lophotriccus_pileatus,11.910824947310095,246.63596725782472
Aves,melanerpes_cruentatus,17.053350321848637,357.85607027684114
Aves,melanerpes_formicivorus,26.272092164420496,282.81873704676576
Aves,melospiza_georgiana,15.381237631975674,198.66855982648588
Aves,melospiza_melodia,14.680138871449335,216.26252588414008
Aves,mimus_polyglottos,11.314445941903578,221.3985062739831
Aves,mniotilta_varia,13.24835801957584,210.8930204403813
Aves,motacilla_capensis,19.30194526365572,306.1775256237592
Aves,myiarchus_crinitus,14.403155119157836,265.5991441136646
Aves,myioborus_miniatus,14.12617136686643,226.0040811041459
Aves,myiozetetes_similis,17.016960206944535,222.3634988174106
Aves,nyctea_scandiaca,23.825838684824785,338.7406570769915
Aves,parus_atricapillus,11.100294042683892,195.0232651507723
Aves,parus_carolinensis,9.261938741558312,170.76859906873108
Aves,passer_domesticus,14.957122623740847,185.54665091121757
Aves,pelecanus_occidentalis,26.64105476829169,441.9576837106859
Aves,phaethornis_guy,11.314445941903578,277.3513186319711
Aves,phalacrocorax_auritus,18.405544159831596,411.3056877883849
Aves,phasianus_colchicus,30.536280592892908,300.1791780505077
Aves,pheucticus_aureoventris,20.23028589279129,258.82796474762716
Aves,philydor_erythrocercum,12.468981242097966,231.84901423614835
Aves,pica_pica,16.619025137490024,382.8816046562587
Aves,picoides_villosus,15.71215205815388,257.6922790033572
Aves,pionus_senilis,16.065057632906885,393.1598486212509
Aves,pipilo_erythrophthalmus,15.682830526720196,222.10745901614635
Aves,piranga_olivacea,15.381237631975674,239.51292951458413
Aves,polioptila_caerulea,10.390817701748182,207.81635403496313
Aves,progne_subis,20.993692907613855,335.21160132946176
Aves,pteroglossus_azara,25.192431489136347,465.7934707722441
Aves,pyrrhura_lepida,16.89600888978139,358.2923589566112
Aves,quiscalus_quiscula,13.0182363577004,215.3603651937863
Aves,ramphastos_toco,16.065057632906885,412.8874796894682
Aves,ramphocelus_carbo,14.476458947741785,273.6955519807412
Aves,regulus_calendula,13.295220109991908,150.02047398687134
Aves,saltator_maximus,23.921395461371663,348.29502573472524
Aves,sayornis_phoebe,12.67109036947879,190.22971836016717
Aves,seiurus_aurocapilla,17.116705773696186,202.9272504678128
Aves,selasphorus_platycercus,18.653206380689536,208.4692817081339
Aves,sitta_canadensis,13.759128625171956,211.54620991294132
Aves,spizella_passerina,12.26530131839026,170.20049439720768
Aves,spizella_pusilla,13.431355791647508,205.95914917791845
Aves,stelgidopteryx_serripennis,13.623516542292046,278.257144513758
Aves,strix_aluco,18.653206380689536,414.3299943162415
Aves,struthio_camelus,32.42961376545624,582.5821776694488
Aves,sturnus_vulgaris,16.481842258283248,240.79679371234732
Aves,synallaxis_gujanensis,12.930795362175614,216.26252588414008
Aves,tangara_cyanicollis,15.381237631975674,236.9106435998619
Aves,thalurania_furcata,12.699888302136666,242.346646088119
Aves,thraupis_episcopus,14.957122623740847,292.4822760492121
Aves,tiaris_obscurus,14.778051842486525,281.6924760804554
Aves,troglodytes_aedon,13.684777599037098,245.55473578621297
Aves,trogon_collaris,26.12129571704806,416.7532094497103
Aves,turdus_merula,19.704069123315374,228.0796266506203
Aves,turdus_migratorius,14.191621213816193,216.26252588414008
Aves,turdus_philomelos,22.65297742748463,224.0557700601481
Aves,tyto_alba,20.616701789183157,449.1660680543464
Aves,vermivora_peregrina,24.659407935577324,301.29130184987235
Aves,vireo_olivaceus,18.56122752910948,242.4192517850022
Aves,wilsonia_pusilla,18.197151847143317,241.7167567610746
Aves,xiphorhynchus_ocellatus,20.91044070229359,302.4251549984358
Aves,zonotrichia_albicollis,12.16110516204612,180.26249206787804
Nucleoids of bacteria,agrobacterium_tumefaciens,0.961976127302138,1.619451903386061
Nucleoids of bacteria,anaerostipes,1.3267807247895316,3.4602146257074637
Nucleoids of bacteria,asticcacaulis_excentricus,0.6570885813158237,0.981860203665365
Nucleoids of bacteria,bacillus_megaterium,4.446398882088914,23.128995768365304
Nucleoids of bacteria,bacillus_subtilis,4.9612990056672235,29.17773964794767
Nucleoids of bacteria,bacteroides_ovatus_,0.983139137640292,2.3690424392003915
Nucleoids of bacteria,bacteroides_ovatus_3_8_47faa,0.5413058440489663,1.07239354955059
Nucleoids of bacteria,bacteroides_thetaiotaomicron_,1.3852163863751914,3.1488710357797167
Nucleoids of bacteria,bacteroides_xylanisolvens_cl03t12c04,0.93617824785292,2.2637812546683103
Nucleoids of bacteria,brevundimonas_bacteroides_,0.9255775410986982,1.303546125152261
Nucleoids of bacteria,brevundimonas_diminuta_,1.01986209246608,1.3252181130956897
Nucleoids of bacteria,brevundimonas_subvibrioides,0.7176854934170535,0.818517357167453
Nucleoids of bacteria,burkholderia_thailandensis,1.04178598499367,3.370800436545403
Nucleoids of bacteria,caulobacter_crescentus,0.874482737755141,1.14399122123613
Nucleoids of bacteria,cellulophaga_algicola_,0.8095696236150869,1.09243398811988
Nucleoids of bacteria,chromobacterium_violaceum_,1.5414684616395689,3.984046542492387
Nucleoids of bacteria,chryseobacterium_indologenes,0.6756839577528323,1.4029839600253602
Nucleoids of bacteria,clostridium_boltae,2.0626133069236823,7.32987131955909
Nucleoids of bacteria,clostridium_hathewayi,1.02051681569441,3.781658701325154
Nucleoids of bacteria,collinsella_aerofaciens,0.7514568469849147,2.1475151404386983
Nucleoids of bacteria,cytophaga_hutchinsonii,1.7851264710274486,2.0948026693595683
Nucleoids of bacteria,escherichia_coli_e22,2.127901997968609,7.501191003921924
Nucleoids of bacteria,flavobacterium_johnsoniae,2.674266826152682,4.579971329691
Nucleoids of bacteria,hirschia,0.5325877880814724,0.6657094920632562
Nucleoids of bacteria,janthinobacterium_lividum,2.8004423758957895,6.163290278852712
Nucleoids of bacteria,lactobacillus_reuteri_f275,3.174733880757631,11.26992911102909
Nucleoids of bacteria,lysinibacillus_sphaericus,3.9003816464480527,16.492669036362148
Nucleoids of bacteria,myxococcus_xanthus,1.10693526679108,4.111726150833154
Nucleoids of bacteria,paenibacillus_polymyxa,1.13483954503544,6.184659311252725
Nucleoids of bacteria,parabacteroides_distasonis_,1.1952628551662898,2.8197088320150665
Nucleoids of bacteria,providencia_alcalifaciens_,0.7182203104033923,2.8205733628191583
Nucleoids of bacteria,pseudomonas_syringae,1.760335498079481,4.899056072338701
Nucleoids of bacteria,rhizobium_leguminosarum,0.915442616832336,1.810071903372228
Nucleoids of bacteria,roseburia_intestinalis_,1.2803419228200812,2.583961439864891
Nucleoids of bacteria,sinorhizobium_meliloti_,1.08459318547599,1.994749227536829
Nucleoids of bacteria,vibrio_fischeri,1.9424402782075207,6.366594174106597
Nucleoids of bacteria,vibrio_harveyi,1.18425295511771,3.5815873002823575
Fish,aluterus_schoepfii,17.173516240848542,222.57555632152773
Fish,anguilla_rostrata,20.3742755560809,347.7952507034103
Fish,balistes_carolinensis,15.268140296446491,209.833256518568
Fish,carassius_auratus_auratus,46.07669225265043,472.8751442122114
Fish,carcharhinus_obscurus,161.49095236390642,1813.0916602030036
Fish,chiloscyllium_punctatum,230.90706003885057,2194.795167614193
Fish,cyprinus_carpio_carpio,21.446605848506096,341.20000052597504
Fish,dasyatis_centroura,201.9211554205032,1964.3687712513365
Fish,dasyatis_kuhlii,110.87204073294107,1847.2564803107884
Fish,echeneis_naucrates,14.726215563702189,230.90706003885057
Fish,esox_lucius,25.735927018207622,335.21160132946176
Fish,galaxias_maculatus,35.27746750593576,466.5265090580787
Fish,hemigrammus_caudovittatus,63.61725123519314,699.7897635871326
Fish,lethrinus_atkinsoni,35.27746750593576,301.5928947446185
Fish,leucoraja_erinacea,163.65812769610827,1768.7810666204475
Fish,mola_mola,54.07466354991382,566.0757262687151
Fish,mustelus_canis,92.02772079915611,989.3754912097248
Fish,myxus_elongatus,11.45372321621276,261.69466804402884
Fish,nematalosa_come,13.295220109991908,408.8259239871561
Fish,neoceratodus_forsteri,704.009969718452,11762.122895040142
Fish,ophichthus_cephalozona,22.80796266506203,338.3814683169341
Fish,opsanus_tau,69.61847860171339,1241.1867087655637
Fish,osmerus_eperlanus,17.61386281112699,419.9131280604427
Fish,paralichthys_olivaceus,13.450205347569211,182.87839155076813
Fish,perca_fluviatilis,14.971783389457844,513.1791599638927
Fish,petromyzon_marinus,33.51032163829133,882.3471890884483
Fish,pimelodella_gracilis,21.20575041173117,636.1725123519311
Fish,prionace_glauca,191.2685383309543,2682.216409411295
Fish,prionotus_carolinus,22.837284196495418,258.0158630466775
Fish,protopterus_annectens_annectens,709.5810606908112,17023.97643053784
Fish,rachycentron_canadum,14.12302977421292,150.7964473723097
Fish,raja_eglanteria,94.7284432836928,2962.6692653904965
Fish,salvelinus_namaycush,65.88966992128982,1069.7332424983624
Fish,scolopsis_aurata,30.63052837250044,269.39157004532365
Fish,scyliorhinus_canicula,182.29614971230484,3620.7640730785697
Fish,seriola_lalandi,14.726215563702189,269.39157004532365
Fish,sphoeroides_maculatus,13.957048962348455,219.37113181486828
Fish,squalus_acanthias,165.14907520962353,2896.9403402933276
Fish,stenotomus_chrysops,18.84955592153887,259.1813939211586
Fish,tautoga_onitis,23.53262337048978,312.7890073632413
Fish,thymallus_arcticus,40.82813812605304,528.9824182090058
Fish,tinca_tinca,11.326488713742346,788.3428829114164
Fish,xiphias_gladius,24.21120738366518,422.0274199163119
Reptilia,ameiva_ameiva,43.00000000000034,210.9999999999987
Reptilia,amyda_cartilaginea,149.99999999999957,899.0000000000026
Reptilia,anguis_fragilis,69.00000000000077,339.999999999996
Reptilia,boa_constrictor,45.99999999999958,386.0000000000045
Reptilia,caiman_crocodilus,62.99999999999974,493.00000000000017
Reptilia,caiman_latirostris,103.99999999999989,324.9999999999967
Reptilia,chalcides_mionecton,36.00000000000022,119.9999999999986
Reptilia,chelydra_serpentina,113.00000000000006,616.0000000000065
Reptilia,coluber_viridiflavus,76.99999999999967,265.00000000000136
Reptilia,cordylus_polyzonus,53.00000000000012,287.99999999999955
Reptilia,cordylus_tropidosternum,82.00000000000063,326.0000000000006
Reptilia,cordylus_warreni_depressus,74.00000000000065,393.0000000000031
Reptilia,coronella_girondica,96.99999999999892,378.000000000004
Reptilia,enhydrina_schistosa,53.00000000000012,414.9999999999972
Reptilia,epicrates_cenchria,77.99999999999991,685.0000000000068
Reptilia,eumeces_inexpectatus,61.99999999999943,335.99999999999693
Reptilia,geochelone_carbonaria,108.00000000000004,526.0000000000014
Reptilia,iguana_iguana,32.0000000000003,170.99999999999852
Reptilia,kinosternon_subrubrum,77.99999999999991,368.0000000000019
Reptilia,laticauda_colubrina,138.0000000000011,478.00000000000136
Reptilia,lialis_burtonis,55.99999999999995,274.00000000000136
Reptilia,mabuya_capensis,58.99999999999943,306.0000000000001
Reptilia,ophisaurus_koellikeri,39.99999999999979,187.0000000000004
Reptilia,pelomedusa_subrufa,41.99999999999994,244.00000000000037
Reptilia,platysaurus_guttatus,54.00000000000018,296.000000000001
Reptilia,platysternon_megacephalum,113.00000000000006,811.0000000000074
Reptilia,podarcis_sicula_sicula,29.999999999999822,184.9999999999985
Reptilia,psammodromus_algirus,33.00000000000019,199.9999999999994
Reptilia,pseudemys_concinna,55.99999999999995,350.9999999999966
Reptilia,pseudocordylus_melanotus,84.99999999999946,419.99999999999943
Reptilia,python_reticulatus,43.00000000000034,268.0000000000006
Reptilia,sphenodon_punctatus,129.00000000000034,920.00000000001
Reptilia,sternotherus_odoratus,89.999999999999,539.0000000000017
Reptilia,tarentola_mauritanica,48.999999999999595,204.00000000000065
Reptilia,testudo_graeca,184.9999999999985,844.9999999999953
Reptilia,thalassophina_viperina,56.9999999999998,433.9999999999992
Reptilia,trogonophis_wiegmanni,44.999999999999616,235.00000000000193
Reptilia,varanus_bengalensis,61.99999999999943,293.00000000000034
